time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1630886400,3952.8175,3972.925,3868.3,3928.6275,19,0,,,1,0,1,0,43770.14159999995,678.8073625000003,0,678.8073625000003,3855.158009459959,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3855.158009459959,2693.5564587541166,3855.158009459959,,0,0,0,0,3855.158009459959,0,3855.158009459959,0,5.275329282649838,52.75329282649838,64.54462528012506,0,0,0,0,0,0,194.68842172964486,52.75329282649838,-45,-65,40,60,80,,,,,,,,,52.75329282649838,,25,70,45,0.18,0,0,0,0.18,1,0,-0.11999999999999997,0,0,0,0,2664.544081819995,3222.168641176471,3779.7932005329467,3814.062629451548,2317.950296436841,0,0,0,0,3832.309494614484,4106.106305882352,4379.90311715022,3898.926707252673,3673.6115782703555,0,0,0,0,3292.584031673846,3857.756947058818,4422.92986244379,3855.158009459959,2693.5564587541166,0,0,0,0,2.062036000449364,,83.45878955356726,85.38357658441971,60.202106175151265,0.34405935590160713
1630972800,3928.3625,3948.185,2982.25,3433.1,20,1,2982.25,1,1,0,1,1,44090.89219999996,678.8073625000003,0,678.8073625000003,3596.3363296588377,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3596.3363296588377,2693.5564587541166,3596.3363296588377,,1,0,0,0,3596.3363296588377,0,3596.3363296588377,0,2,32.26301737711597,61.593742890127515,0,0,0,0,0,0,249.77746303467023,32.26301737711597,-45,-65,40,60,80,,,,,,,,,,,0,0,10,-0.3,0,0,0,-0.3,1,-0.48,-0.48,0,1,0,0,2710.3362667088427,3279.4238235294124,3848.511380349982,3745.6626423450975,2317.950296436841,0,0,0,0,3727.913843556224,3951.8240470588216,3951.8240470588216,3571.2059769529933,3673.6115782703555,0,0,0,0,3304.378763589834,3849.476317647057,4394.5738717042805,3596.3363296588377,2693.5564587541166,0,0,0,0,1.7729119282264032,,,,,0.4181472823661975
1631059200,3435.5975,3561.5575,3215.93,3498.985,21,0,,,1,0,1,0,44416.99939999996,678.8073625000003,0,678.8073625000003,3596.3363296588377,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3596.3363296588377,2693.5564587541166,3596.3363296588377,,0,0,0,0,3596.3363296588377,1,3596.3363296588377,0,4.900292922105388,49.002929221053876,56.81458291666658,0,0,0,0,0,0,256.6238942464795,49.002929221053876,-45,-65,40,60,80,,,,,,,,,,,0,-10,20,-0.3,0,0,0,-0.3,1,0,-0.6,0,0,0,0,2710.3362667088427,3279.4238235294124,3848.511380349982,3634.884089573069,2317.950296436841,0,0,0,0,3501.926686799927,3707.7215588235326,3707.7215588235326,3516.519044127421,3673.6115782703555,0,0,0,0,3319.3380150149824,3841.233070588234,4363.128126161486,3596.3363296588377,2693.5564587541166,0,0,0,0,1.7729119282264032,,,,,0.3162060890183004
1631145600,3500.0725,3569.405,3392.515,3423.9275,22,0,,,1,0,1,0,44702.08659999995,678.8073625000003,0,678.8073625000003,3596.3363296588377,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3596.3363296588377,2693.5564587541166,3596.3363296588377,,0,0,0,0,3596.3363296588377,0,3596.3363296588377,0,4.900292922105388,49.002929221053876,56.81458291666658,0,0,0,0,0,0,250.92861608601672,49.002929221053876,-45,-65,40,60,80,,,,,,,,,,,0,5,25,-0.3,0,0,0,-0.3,1,0,-0.48,0,0,0,0,2763.0161498837965,3343.3453352941165,3923.6745207044364,3634.884089573069,2317.950296436841,0,0,0,0,3313.604904009995,3520.238617647062,3520.238617647062,3516.519044127421,3673.6115782703555,0,0,0,0,3327.7491113997303,3831.5166470588233,4335.284182717916,3596.3363296588377,2693.5564587541166,0,0,0,0,1.7504709631652413,,,,,0.3369552862856269
1631232000,3423.92,3513.825,3146.0775,3209.2275,23,0,,,1,0,1,0,44953.216599999956,678.8073625000003,0,678.8073625000003,3456.781461111919,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3456.781461111919,2693.5564587541166,3456.781461111919,,1,0,0,0,3456.781461111919,0,3456.781461111919,0,4.013179271790753,40.13179271790752,51.65885187380456,0,0,0,0,0,0,259.2728220798727,40.13179271790752,-45,-65,40,60,80,,,,,,,,,,,-15,-15,20,-0.3,0,0,0,-0.3,1,0,-0.48,0,0,0,0,2763.0161498837965,3343.3453352941165,3923.6745207044364,3515.3768065815625,2317.950296436841,0,0,0,0,3108.162575936874,3352.5622941176493,3352.5622941176493,3307.078514375018,3673.6115782703555,0,0,0,0,3320.5215181662447,3802.852094117645,3802.852094117645,3456.781461111919,2693.5564587541166,0,0,0,0,1.7504709631652413,,,,,0.34150633636390104
1631318400,3209.345,3348.705,3201.3525,3266.35,24,0,,,1,0,1,0,45183.06639999996,678.8073625000003,0,678.8073625000003,3404.0354435097665,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3404.0354435097665,2693.5564587541166,3404.0354435097665,,0,0,0,0,3404.0354435097665,0,3404.0354435097665,0,2,29.56141813469411,49.34563418890333,0,0,0,0,0,0,251.2785133598818,29.56141813469411,-45,-65,40,60,80,,,,,,,,,,,-15,-60,-15,-0.18,0,0,0,-0.18,1,0.12,-0.36,0,1,0,0,2815.6730493134073,3402.0401764705884,3988.4073036277696,3461.757570397165,2317.950296436841,0,0,0,0,2945.2291515041047,3214.220341176471,3214.220341176471,3307.078514375018,3599.9835133598817,0,0,0,0,3316.3653347691065,3779.9351470588203,3779.9351470588203,3404.0354435097665,2693.5564587541166,0,0,0,0,1.654362473565484,,,,,0.3110610762253659
1631404800,3266.1025,3472.565,3232.28,3405.7125,5,0,,,0,0,1,0,45417.73079999996,694.3049250000003,0,694.3049250000003,3404.0354435097665,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3404.0354435097665,2693.5564587541166,3404.0354435097665,,0,0,0,0,3404.0354435097665,1,3404.0354435097665,0,2,23.66027155947224,49.28156666306441,0,0,0,0,0,0,250.49326240560453,23.66027155947224,-45,-65,40,60,80,,,,,,,,,,,15,-10,5,-0.18,0,0,0,-0.18,1,0,0.12,0,0,0,0,2815.6730493134073,3402.0401764705884,3988.4073036277696,3461.757570397165,2318.945096691353,0,0,0,0,2939.3355901648733,3193.83744117647,3193.83744117647,3345.4177521866586,3599.9835133598817,0,0,0,0,3320.7521938439754,3767.5967176470567,4214.441241450138,3404.0354435097665,2693.5564587541166,0,0,0,0,1.654362473565484,,,,,0.3319220341422439
1631491200,3404.43,3429.8925,3112.465,3284.7775,6,0,,,0,0,1,0,45608.651999999965,694.3049250000003,0,694.3049250000003,3363.5234898887925,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3363.5234898887925,2693.5564587541166,3363.5234898887925,,1,0,0,0,3363.5234898887925,0,3363.5234898887925,0,2,20.140367248495625,49.28156666306441,0,0,0,0,0,0,255.27427937663273,20.140367248495625,-45,-65,40,60,80,,,,,,,,,,,-15,-25,0,-0.3,0,0,0,-0.3,1,-0.12,0,0,1,0,0,2858.78126792576,3452.1350588235277,4045.4888497212955,3461.757570397165,2318.945096691353,0,0,0,0,2903.433106348988,3145.4062235294105,3145.4062235294105,3299.4437443819825,3599.9835133598817,0,0,0,0,3316.027169413889,3743.272829411766,3743.272829411766,3363.5234898887925,2693.5564587541166,0,0,0,0,1.648349674268428,,71.0466771097547,83.05363283398745,59.124752383768595,0.3163217633245684
1631577600,3285.9975,3437.9225,3271.175,3436.2925,7,0,,,0,0,1,0,45804.890799999965,694.3049250000003,0,694.3049250000003,3363.5234898887925,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3363.5234898887925,2693.5564587541166,3363.5234898887925,,0,0,0,0,3363.5234898887925,0,3363.5234898887925,0,2,19.15865338878514,49.28156666306441,0,0,0,0,0,0,248.95093799258754,19.15865338878514,-45,-65,40,60,80,,,,,,,,,,,0,-10,0,-0.3,0,0,0,-0.3,1,0,0,0,0,0,0,2858.78126792576,3452.1350588235277,4045.4888497212955,3461.757570397165,2318.945096691353,0,0,0,0,3031.343358896895,3211.666299999998,3391.989241103101,3299.4437443819825,3599.9835133598817,0,0,0,0,3320.9168199226033,3729.565994117645,4138.215168312687,3363.5234898887925,2693.5564587541166,0,0,0,0,1.648349674268428,,,,,0.3058991585984777
1631664000,3436.7325,3618.8575,3360.3475,3615.31,8,0,,,0,0,1,0,45978.40139999996,694.3049250000003,0,694.3049250000003,3448.313956179973,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3448.313956179973,2693.5564587541166,3448.313956179973,,0,0,0,0,3448.313956179973,0,3448.313956179973,0,2,19.123792098185234,49.28156666306441,0,0,0,0,0,0,249.63372813597417,19.123792098185234,-45,-65,40,60,80,,,,,,,,,,,-10,-20,5,-0.18,0,0,0,-0.18,1,0.12,0.12,0,1,0,0,2916.4285744620693,3524.914211764704,4133.399849067338,3461.757570397165,2318.945096691353,0,0,0,0,3254.9266839797497,3353.4456352941193,3451.964586608489,3501.4285438259512,3599.9835133598817,0,0,0,0,3335.651861813948,3729.8520764705845,4124.052291127221,3448.313956179973,2693.5564587541166,0,0,0,0,1.7957809775700044,,,,,0.30966667513115026
1631750400,3616.655,3675.59,3484.2125,3569.66,9,0,,,0,0,1,0,46132.88779999995,694.3049250000003,0,694.3049250000003,3477.871489332143,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3477.871489332143,2693.5564587541166,3477.871489332143,,0,0,0,0,3477.871489332143,0,3477.871489332143,0,2,18.653150990286722,49.28156666306441,0,0,0,0,0,0,245.4725689834046,18.653150990286722,-45,-65,40,60,80,,,,,,,,,,,-10,-10,10,-0.0632360130726992,0,0,0,-0.0632360130726992,1,0.11676398692730079,0.11676398692730079,0,0,0,0,2916.4285744620693,3524.914211764704,4133.399849067338,3461.757570397165,2318.945096691353,0,0,0,0,3332.3225053393476,3452.56258235294,3572.802659366532,3568.3656516220585,3599.9835133598817,0,0,0,0,3347.048232040465,3723.4295882352926,4099.81094443012,3477.871489332143,2693.5564587541166,0,0,0,0,1.7957809775700044,,,,,0.29490465338848937
1631836800,3570.1975,3594.875,3350.63,3399.0575,10,0,,,0,0,1,0,46278.24119999996,694.3049250000003,0,694.3049250000003,3477.871489332143,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3477.871489332143,2693.5564587541166,3477.871489332143,,0,0,0,0,3477.871489332143,0,3477.871489332143,0,2,20.86631278278488,49.28156666306441,0,0,0,0,0,0,245.38488548459,20.86631278278488,-45,-65,40,60,80,,,,,,,,,,,-15,-15,10,-0.3,0,0,0,-0.3,1,-0.23676398692730077,-0.11999999999999998,0,1,0,0,2962.292683547016,3579.2024529411756,4196.112222335335,3461.757570397165,2318.945096691353,0,0,0,0,3390.2086141736654,3508.9970647058817,3508.9970647058817,3479.367687463678,3599.9835133598817,0,0,0,0,3346.369629349475,3704.0912999999964,3704.0912999999964,3477.871489332143,2693.5564587541166,0,0,0,0,1.6726330665799447,,,,,0.29046889071958976
1631923200,3400.185,3543.04,3369.3125,3436.14,11,0,,,0,0,1,0,46400.07819999997,694.3049250000003,0,694.3049250000003,3477.871489332143,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3477.871489332143,2693.5564587541166,3477.871489332143,,0,0,0,0,3477.871489332143,0,3477.871489332143,0,2,24.450682762880582,49.28156666306441,0,0,0,0,0,0,240.2665008071193,24.450682762880582,-45,-65,40,60,80,,,,,,,,,,,-10,-10,15,-0.3,0,0,0,-0.3,1,0,1.3877787807814457e-17,0,0,0,0,2962.292683547016,3579.2024529411756,4196.112222335335,3461.757570397165,2318.945096691353,0,0,0,0,3425.0518958831426,3544.907611764705,3544.907611764705,3479.367687463678,3599.9835133598817,0,0,0,0,3347.334274712738,3688.4844352941145,4029.634595875491,3477.871489332143,2693.5564587541166,0,0,0,0,1.6726330665799447,,,,,0.2871025026119499
1632009600,3434.5975,3457.5175,3279.59,3328.9,12,0,,,1,0,1,0,46515.18059999997,709.1804500000003,0,709.1804500000003,3444.898346992553,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3444.898346992553,2693.5564587541166,3444.898346992553,,1,0,0,0,3444.898346992553,0,3444.898346992553,0,2,24.22115484010102,49.28156666306441,0,0,0,0,0,0,235.81371503518218,24.22115484010102,-45,-65,40,60,80,,,,,,,,,,,-15,-15,10,-0.3,0,0,0,-0.3,1,0,1.3877787807814457e-17,0,0,0,0,2994.4257487053937,3615.95412941176,4237.482510118126,3461.757570397165,2318.945096691353,0,0,0,0,3382.1779059863975,3492.8004058823544,3492.8004058823544,3411.3724466133817,3599.9835133598817,0,0,0,0,3339.8748330461767,3664.924658823528,3664.924658823528,3444.898346992553,2693.5564587541166,0,0,0,0,1.6234113268476782,,,,,0.2793295775691884
1632096000,3330.37,3346.44,2914.8225,2977.31,13,0,,,1,1,1,0,46579.12039999996,709.1804500000003,0,709.1804500000003,3189.992586086815,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3189.992586086815,2693.5564587541166,3189.992586086815,,0,0,0,0,3189.992586086815,0,3189.992586086815,0,2,16.004814632700867,41.03458669327391,0,0,0,0,0,0,249.79969967552628,16.004814632700867,-45,-65,40,60,80,,,,,,,,,,,-15,-40,-35,-0.3,0,0,0,-0.3,1,0,-0.11999999999999998,0,0,0,0,2994.4257487053937,3615.95412941176,4237.482510118126,3270.5146327625903,2318.945096691353,0,0,0,0,3173.972276496835,3328.632076470586,3328.632076470586,3144.637903172247,3596.2396996755265,0,0,0,0,3301.6816182539874,3613.216464705883,3613.216464705883,3189.992586086815,2693.5564587541166,0,0,0,0,1.6234113268476782,,49.575136034297465,68.02686756587313,55.41916840381977,0.2906322897434628
1632182400,2975.745,3104.4275,2650.7125,2765.4475,14,1,2650.7125,1,1,1,1,1,46607.74019999996,709.1804500000003,1,709.1804500000003,3048.2465471762953,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3048.2465471762953,2693.5564587541166,3048.2465471762953,,0,0,0,0,3048.2465471762953,0,3048.2465471762953,0,2,13.99528405913142,38.82839342680928,0,0,0,0,0,0,264.3650782701315,13.99528405913142,-45,-65,40,60,80,,,,,,,,,,,-20,-45,-40,-0.3,0,0,0,-0.3,1,0,-0.23676398692730077,0,0,0,0,2991.8997719801328,3612.8538647058804,3612.8538647058804,3219.354222186374,2318.945096691353,0,0,0,0,2919.085021698353,3124.864388235295,3124.864388235295,2936.8557836612845,3368.7925782701313,0,0,0,0,3240.6859229375355,3546.1544176470584,3546.1544176470584,3048.2465471762953,2693.5564587541166,0,0,0,0,1.3388718006831117,,,,,0.2687874333693074
1632268800,2765.5025,3092.81,2738.4825,3078.87,15,0,,,1,0,1,0,46715.98939999997,709.1804500000003,0,709.1804500000003,3026.6144723779885,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3026.6144723779885,2693.5564587541166,3026.6144723779885,,0,0,0,0,3026.6144723779885,1,3026.6144723779885,0,2,9.463189900546812,35.284743268727134,0,0,0,0,0,0,270.7909655365507,9.463189900546812,-45,-65,40,60,80,,,,,,,,,,,-20,-45,-15,-0.18,0,0,0,-0.18,1,0.12,0.12,0,1,0,0,2991.8997719801328,3612.8538647058804,3612.8538647058804,3137.178920601633,2318.945096691353,0,0,0,0,2714.8936283902663,2955.2466352941196,2955.2466352941196,2945.4579789795357,3363.6009655365506,0,0,0,0,3212.7679201807914,3499.0323117647004,3499.0323117647004,3026.6144723779885,2693.5564587541166,0,0,0,0,1.3388718006831117,,,,,0.2538142277925
1632355200,3077.6575,3176.6825,3036.2225,3154.68,16,0,,,1,0,1,0,46819.236999999965,709.1804500000003,0,709.1804500000003,3026.6144723779885,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3026.6144723779885,2693.5564587541166,3026.6144723779885,,0,0,0,0,3026.6144723779885,0,3026.6144723779885,0,2,9.463189900546812,35.284743268727134,0,0,0,0,0,0,261.4816108553685,9.463189900546812,-45,-65,40,60,80,,,,,,,,,,,-45,-30,0,-0.18,0,0,0,-0.18,1,0,0.12,0,0,0,0,3017.168267597931,3640.7366176470596,3640.7366176470596,3137.178920601633,2318.945096691353,0,0,0,0,2664.789274549359,2907.3833588235284,3149.9774430976977,3059.072248665904,3363.6009655365506,0,0,0,0,3189.9276565716827,3465.1222647058794,3465.1222647058794,3026.6144723779885,2693.5564587541166,0,0,0,0,1.5146752113928135,,,,,0.24740568931682264
1632441600,3155.0575,3160.7625,2733.0875,2930.44,17,0,,,1,1,1,0,46858.313599999965,709.1804500000003,0,709.1804500000003,3026.6144723779885,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3026.6144723779885,2693.5564587541166,3026.6144723779885,,0,0,0,0,3026.6144723779885,0,3026.6144723779885,0,2,9.463189900546812,35.284743268727134,0,0,0,0,0,0,273.35256722284214,9.463189900546812,-45,-65,40,60,80,,,,,,,,,,,-30,-30,-25,-0.3,0,0,0,-0.3,1,-0.12,0,0,1,0,0,3017.168267597931,3640.7366176470596,3640.7366176470596,3137.178920601633,2318.945096691353,0,0,0,0,2629.3154900630125,2859.469094117647,2859.469094117647,2965.818827257552,3363.6009655365506,0,0,0,0,3144.9339915375335,3416.9881411764704,3416.9881411764704,3026.6144723779885,2693.5564587541166,0,0,0,0,1.5146752113928135,,,,,0.290977161334415
1632528000,2930.1625,2968.3875,2802.31,2925.9525,18,0,,,1,1,1,0,46855.625599999956,709.1804500000003,0,709.1804500000003,3026.6144723779885,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3026.6144723779885,2693.5564587541166,3026.6144723779885,,0,0,0,0,3026.6144723779885,0,3026.6144723779885,0,2,7.546271809870633,33.75120879618619,0,0,0,0,0,0,265.69006242121054,7.546271809870633,-45,-65,40,60,80,,,,,,,,,,,-45,-45,-35,-0.18,0,0,0,-0.18,1,0.12,0.12,0,1,0,0,3020.399855344086,3642.5752647058794,3642.5752647058794,3101.617098144573,2318.945096691353,0,0,0,0,2623.487186184489,2832.2605470588196,2832.2605470588196,2965.818827257552,3234.07756242121,0,0,0,0,3099.7116272280973,3370.7895176470606,3370.7895176470606,3026.6144723779885,2693.5564587541166,0,0,0,0,1.3942563349128607,,,,,0.2599095295826383
1632614400,2924.6425,3116.69,2741.155,3062.4,5,0,,,0,0,1,0,46827.46139999997,722.1487250000002,0,722.1487250000002,2974.5550422351735,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,2974.5550422351735,2693.5564587541166,2974.5550422351735,,0,0,0,0,2974.5550422351735,0,2974.5550422351735,0,2,6.545817474753803,33.24075625593102,0,0,0,0,0,0,273.53612939112406,6.545817474753803,-45,-65,40,60,80,,,,,,,,,,,-30,-45,0,-0.18,0,0,0,-0.18,1,0,0.12,0,0,0,0,3020.399855344086,3642.5752647058794,3642.5752647058794,3089.779983991389,2318.945096691353,0,0,0,0,2687.1748914218324,2861.3845764705875,3035.5942615193426,2987.853938562097,3234.07756242121,0,0,0,0,3073.3981113936934,3345.9120411764675,3345.9120411764675,2974.5550422351735,2693.5564587541166,0,0,0,0,1.3942563349128607,,,,,0.29219470872358977
1632700800,3059.64,3167.0825,2924.315,2925.9475,6,0,,,0,0,1,0,46794.08919999996,722.1487250000002,0,722.1487250000002,2974.5550422351735,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,2974.5550422351735,2693.5564587541166,2974.5550422351735,,0,0,0,0,2974.5550422351735,0,2974.5550422351735,0,2,6.545817474753803,33.24075625593102,0,0,0,0,0,0,271.33837014890094,6.545817474753803,-45,-65,40,60,80,,,,,,,,,,,-30,-30,-25,-0.18,0,0,0,-0.18,1,0,0,0,0,0,0,3017.4461800619783,3634.840952941175,3634.840952941175,3089.779983991389,2318.945096691353,0,0,0,0,2831.1510399477725,2951.8619529411762,2951.8619529411762,3041.1988137565613,3234.07756242121,0,0,0,0,3030.056924125047,3304.7325470588194,3304.7325470588194,2974.5550422351735,2693.5564587541166,0,0,0,0,1.384155820903052,,47.76992594261958,56.13057969555725,59.106764586828206,0.27836045822408695
1632787200,2925.5525,2970.435,2787.2875,2807.145,7,0,,,0,0,1,0,46689.21139999997,722.1487250000002,0,722.1487250000002,2969.9298477025645,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,2969.9298477025645,2693.5564587541166,2969.9298477025645,,1,0,0,0,2969.9298477025645,0,2969.9298477025645,0,2,3.549198602023503,30.869218151911003,0,0,0,0,0,0,265.0390222811223,3.549198602023503,-45,-65,40,60,80,,,,,,,,,,,-30,-45,-20,-0.3,0,0,0,-0.3,1,-0.12,-0.12,0,1,0,0,3017.4461800619783,3634.840952941175,3634.840952941175,3034.78531741205,2318.945096691353,0,0,0,0,2835.705590127561,2939.862094117647,2939.862094117647,2920.746698922247,3234.07756242121,0,0,0,0,2977.810707421654,3260.563076470589,3260.563076470589,2969.9298477025645,2693.5564587541166,0,0,0,0,1.384155820903052,,,,,0.2887719501091169
1632873600,2805.56,2949.775,2782.3675,2850.6825,8,0,,,0,0,1,0,46607.87539999996,722.1487250000002,0,722.1487250000002,2942.1885801197186,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,2942.1885801197186,2693.5564587541166,2942.1885801197186,,0,0,0,0,2942.1885801197186,0,2942.1885801197186,0,2,1.97484829717232,29.764224743600288,0,0,0,0,0,0,258.065342118185,1.97484829717232,-45,-65,40,60,80,,,,,,,,,,,-45,-45,-35,-0.3,0,0,0,-0.3,1,0,0,0,0,0,0,3003.190489566186,3608.2967529411762,3608.2967529411762,3009.161126951266,2318.945096691353,0,0,0,0,2804.712340834069,2911.3827764705907,2911.3827764705907,2889.602938808351,3207.840342118185,0,0,0,0,2930.870290726467,3219.6919176470587,3219.6919176470587,2942.1885801197186,2693.5564587541166,0,0,0,0,1.3393887527814554,,,,,0.2944623272836878
1632960000,2849.99,3049.1875,2837.01,3000.43,9,0,,,0,0,1,0,46573.76699999996,722.1487250000002,0,722.1487250000002,2942.1885801197186,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,2942.1885801197186,2693.5564587541166,2942.1885801197186,,0,0,0,0,2942.1885801197186,0,2942.1885801197186,0,2,8.160083274515195,29.764224743600288,0,0,0,0,0,0,254.7876391097432,8.160083274515195,-45,-65,40,60,80,,,,,,,,,,,-15,-55,-15,-0.18,0,0,0,-0.18,1,0.12,0,0,1,0,0,3003.190489566186,3608.2967529411762,3608.2967529411762,3009.161126951266,2318.945096691353,0,0,0,0,2805.6436104437926,2906.884252941178,3008.1248954385637,2955.0160616590665,3207.840342118185,0,0,0,0,2900.8395959627087,3191.9951705882336,3191.9951705882336,2942.1885801197186,2693.5564587541166,0,0,0,0,1.3393887527814554,,,,,0.3004230079691524
1633046400,3000.385,3333.71,2968.895,3310.765,10,0,,,0,0,1,0,46648.31519999997,722.1487250000002,0,722.1487250000002,3180.3447183463654,2693.5564587541166,0,0,0,0,0,1,1,0,0,0,0,0,3180.3447183463654,2693.5564587541166,3180.3447183463654,,0,0,0,0,3180.3447183463654,0,3180.3447183463654,0,2,23.27371107643156,33.20515626575642,0,0,0,0,0,0,262.64673631619013,23.27371107643156,-45,-65,40,60,80,,,,,,,,,,,0,0,0,0.032172461796865955,0,0,0,0.032172461796865955,1,0.21217246179686594,0.21217246179686594,0,0,0,0,3019.692364625964,3618.481011764704,4217.269658903444,3088.954439764813,2318.945096691353,0,0,0,0,2911.3107265483077,3037.032605882355,3162.754485216402,3216.4406855229554,3207.840342118185,0,0,0,0,2895.0031457527393,3184.128841176469,3473.2545366001987,3180.3447183463654,2693.5564587541166,0,0,0,0,1.5427377837981235,,,,,0.31730145716536046
1633132800,3311.0175,3468.9375,3260.0075,3390.4625,11,0,,,0,0,1,0,46644.81959999997,722.1487250000002,0,722.1487250000002,3286.377427576637,2693.5564587541166,0,0,0,0,0,0,0,1,1,0,0,0,3286.377427576637,2693.5564587541166,3286.377427576637,,0,0,0,0,3286.377427576637,0,3286.377427576637,0,4.213885830070544,42.138858300705444,39.580604165399166,0,0,0,0,0,1,258.8098265793194,42.138858300705444,-45,-65,40,60,80,,,,,,,,,42.138858300705444,,5,15,0,0.3,0,0,0,0.3,1,0.26782753820313404,0.48,0,0,0,0,3019.692364625964,3618.481011764704,4217.269658903444,3236.79757622569,2318.945096691353,0,0,0,0,3041.092509328805,3210.366288235294,3379.640067141783,3364.573970016445,3207.840342118185,0,0,0,0,2903.5009373322378,3192.917005882354,3482.33307443247,3286.377427576637,2693.5564587541166,0,0,0,0,1.5427377837981235,,,,,0.29177475241948597
1633219200,3388.8675,3489.8825,3343.5825,3418.455,12,0,,,1,0,1,0,46667.14359999997,736.9224375000002,0,736.9224375000002,3322.9454539560948,2693.5564587541166,0,0,0,0,0,0,0,0,0,0,0,0,3322.9454539560948,2693.5564587541166,3322.9454539560948,,0,0,0,0,3322.9454539560948,0,3322.9454539560948,0,4.378205206077755,43.78205206077755,40.691517481110225,0,0,0,0,0,0,250.77341039508232,43.78205206077755,-45,-65,40,60,80,,,,,,,,,43.78205206077755,,5,15,5,0.3,0,0,0,0.3,1,0,0.6,0,0,0,0,3039.3973251443217,3627.5424705882356,4215.68761603215,3262.559046088863,2318.945096691353,0,0,0,0,3144.5586466041186,3350.0708764705887,3555.583106337059,3389.585312048632,3207.840342118185,0,0,0,0,2911.52559446173,3201.4291529411803,3491.3327114206304,3322.9454539560948,2693.5564587541166,0,0,0,0,1.5791530927442463,,,,,0.2970010985325064
