time,open,high,low,close,Effective LOI,LOI Threshold,S1 fair (MVRV 1.0x),S1 deep (MVRV 0.5x),S1 LOI floor,S3 VWAP upper,S3 VWAP lower,S3 LOI ceiling,S3 Early,S3 Watch,S3 Terminal-probable,S3 Terminal-confirmed,S1 Early,S1 Confirmed,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1691688600,26.58,26.655,26.49,26.57,-24.912722965995357,-40,,,,30.867628698213395,24.706855553592547,,0,0,0,0,0,0,106,0,,,2,0,1,0,29982.860000000084,27.162825000000012,0,27.162825000000012,27.006528624847878,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,27.006528624847878,27.664026794009597,27.006528624847878,,1,1,0,0,27.006528624847878,0,27.006528624847878,1,1,-8.579268968604389,2.7480370039452717,0,0,0,0,0,0,0.3515286248478783,-8.579268968604389,-40,-60,10,30,50,,,,,,,,,,,-35,-20,-15,-0.3,0,0,0,-0.3,1,0,0,0,0,0,0,27.730642807257162,29.559435294117637,29.559435294117637,27.553863176895973,26.81692417718693,0,0,0,0,26.462518546357995,27.441752941176485,27.441752941176485,26.810727648488,27.54791558312139,0,0,0,0,27.558163066964802,28.381435294117676,28.381435294117676,27.006528624847878,27.664026794009597,0,0,0,0,1.1412819070369367,,,,,0.4181961595588323
1691760600,26.37,26.46,26.2,26.31,-27.28003827997739,-40,,,,30.86355247102432,24.70354759856496,,0,0,0,0,0,0,107,0,,,2,0,1,0,29971.140000000083,27.162825000000012,0,27.162825000000012,26.812848008787316,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.812848008787316,27.664026794009597,26.812848008787316,,0,0,0,0,26.812848008787316,0,26.812848008787316,0,1,-8.710540947849358,2.7480370039452717,0,0,0,0,0,0,0.3528480087873156,-8.710540947849358,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.3,0,0,0,-0.3,1,0,-0.1525065663569159,0,0,0,0,27.730642807257162,29.559435294117637,29.559435294117637,27.553863176895973,26.81692417718693,0,0,0,0,26.22288608877263,27.254788235294114,27.254788235294114,26.540117207114655,27.54791558312139,0,0,0,0,27.558163066964802,28.381435294117676,28.381435294117676,26.812848008787316,27.664026794009597,0,0,0,0,1.1412819070369367,,,,,0.4447671196643919
1691775000,26.315,26.35,26.235,26.29,-27.456264205017092,-40,,,,30.857671288195775,24.69840584862743,,0,0,0,0,0,0,108,0,,,2,0,1,0,29971.140000000083,27.19512500000001,0,27.19512500000001,26.68585886530251,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.68585886530251,27.664026794009597,26.68585886530251,,0,0,0,0,26.68585886530251,0,26.68585886530251,0,1,-11.382272293973577,0.6795080327190084,0,0,0,0,0,0,0.33585886530250747,-11.382272293973577,-40,-60,10,30,50,,,,,,,,,,,-20,-50,-35,-0.12105392986812771,0,0,0,-0.12105392986812771,1,0.17894607013187228,0.17894607013187228,0,1,0,0,27.730642807257162,29.559435294117637,29.559435294117637,26.99914733109908,26.81692417718693,0,0,0,0,25.980850552004814,27.060976470588265,27.060976470588265,26.540117207114655,26.993968028303648,0,0,0,0,27.28617441467414,28.15136470588238,28.15136470588238,26.68585886530251,27.664026794009597,0,0,0,0,1.1412819070369367,,,,,0.4303005127196473
1692019800,26.18,26.52,26.04,26.5,-21.210570910068057,-40,,,,30.851386031468877,24.693846010549542,,0,0,0,0,0,0,109,0,,,2,0,1,0,29910.020000000088,27.19512500000001,0,27.19512500000001,26.68585886530251,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.68585886530251,27.664026794009597,26.68585886530251,,0,0,0,0,26.68585886530251,0,26.68585886530251,0,1,-11.382272293973577,0.6795080327190084,0,0,0,0,0,0,0.3461546606380427,-11.382272293973577,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.20175654978021287,0,0,0,-0.20175654978021287,1,-0.08070261991208516,-0.02175654978021288,0,1,0,0,27.730642807257162,29.559435294117637,29.559435294117637,26.99914733109908,26.81692417718693,0,0,0,0,25.779062884144757,26.8968117647059,26.8968117647059,26.540117207114655,26.993968028303648,0,0,0,0,27.28617441467414,28.15136470588238,28.15136470588238,26.68585886530251,27.664026794009597,0,0,0,0,1.1412819070369367,,34.74751075463215,60.30460404353993,50.40810749237511,0.4655954131159398
1692034200,26.49,26.59,26.45,26.59,-18.65547514478841,-40,,,,30.84926259192706,24.69305004226926,,0,0,0,0,0,0,110,0,,,2,0,1,0,29910.020000000088,27.19512500000001,0,27.19512500000001,26.68585886530251,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.68585886530251,27.664026794009597,26.68585886530251,,0,0,0,0,26.68585886530251,0,26.68585886530251,0,1,-11.375189722868207,0.6795080327190084,0,0,0,0,0,0,0.3314293277353254,-11.375189722868207,-40,-60,10,30,50,,,,,,,,,,,-35,-20,-15,-0.20175654978021287,0,0,0,-0.20175654978021287,1,0,0.09824345021978712,0,0,0,0,27.63677394461155,29.432729411764708,29.432729411764708,26.99914733109908,26.81692417718693,0,0,0,0,25.599227518160447,26.749000000000027,26.749000000000027,26.540117207114655,26.993968028303648,0,0,0,0,27.065891943901097,27.968517647058817,27.968517647058817,26.68585886530251,27.664026794009597,0,0,0,0,1.1409426628870083,,,,,0.4186654362254108
1692106200,26.51,26.61,26.34,26.45,-20.4327085449558,-40,,,,30.844181519337678,24.69051766852589,,0,0,0,0,0,0,111,0,,,2,0,1,0,29888.640000000083,27.19512500000001,0,27.19512500000001,26.68585886530251,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.68585886530251,27.664026794009597,26.68585886530251,,0,0,0,0,26.68585886530251,0,26.68585886530251,0,1,-11.375189722868207,0.6795080327190084,0,0,0,0,0,0,0.3270415186113736,-11.375189722868207,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.20175654978021287,0,0,0,-0.20175654978021287,1,0,0.09824345021978712,0,0,0,0,27.63677394461155,29.432729411764708,29.432729411764708,26.99914733109908,26.81692417718693,0,0,0,0,25.42048418049872,26.603752941176477,26.603752941176477,26.540117207114655,26.993968028303648,0,0,0,0,27.065891943901097,27.968517647058817,27.968517647058817,26.68585886530251,27.664026794009597,0,0,0,0,1.1409426628870083,,,,,0.45479237204400846
1692120600,26.44,26.455,26.28,26.3,-22.24830841417476,-40,,,,30.840058241918346,24.68752800648436,,0,0,0,0,0,0,112,0,,,2,0,1,0,29888.640000000083,27.19512500000001,0,27.19512500000001,26.68585886530251,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.68585886530251,27.664026794009597,26.68585886530251,,0,0,0,0,26.68585886530251,0,26.68585886530251,0,1,-10.14778295695797,0.6795080327190084,0,0,0,0,0,0,0.3161814101391324,-10.14778295695797,-40,-60,10,30,50,,,,,,,,,,,-20,-20,-15,-0.2142303861997949,0,0,0,-0.2142303861997949,1,-0.012473836419582024,0.08576961380020509,0,0,0,0,27.63677394461155,29.432729411764708,29.432729411764708,26.99914733109908,26.81692417718693,0,0,0,0,25.238075589664604,26.456341176470605,26.456341176470605,26.512057345322948,26.993968028303648,0,0,0,0,26.82613951869505,27.7812705882353,27.7812705882353,26.68585886530251,27.664026794009597,0,0,0,0,1.1409426628870083,,,,,0.44225346202658494
1692192600,26.22,26.22,25.925,25.975,-25.726249839100774,-40,,,,30.835507480912057,24.680341737657024,,0,0,0,0,0,0,113,0,,,2,0,1,0,29866.600000000082,27.19512500000001,0,27.19512500000001,26.540382737986334,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.540382737986334,27.664026794009597,26.540382737986334,,1,1,0,0,26.540382737986334,0,26.540382737986334,1,1,-10.246383114031595,0.6795080327190084,0,0,0,0,0,0,0.32038273798633726,-10.246383114031595,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.3,0,0,0,-0.3,1,-0.08576961380020509,-0.17894607013187228,0,0,0,0,27.63677394461155,29.432729411764708,29.432729411764708,26.99914733109908,26.81692417718693,0,0,0,0,25.045305654312433,26.302964705882346,26.302964705882346,26.29848311918152,26.993968028303648,0,0,0,0,26.82613951869505,27.7812705882353,27.7812705882353,26.540382737986334,27.664026794009597,0,0,0,0,1.1409426628870083,,,,,0.46428831817809973
1692207000,25.97,26.08,25.81,25.81,-27.282832705880026,-40,,,,30.831383857356364,24.67127557955986,,0,0,0,0,0,0,114,0,,,2,1,1,0,29866.600000000082,27.19512500000001,0,27.19512500000001,26.39678397098731,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.39678397098731,27.664026794009597,26.39678397098731,,0,0,0,0,26.39678397098731,0,26.39678397098731,0,0,-18.267153924187852,-0.27777601164685284,0,0,0,0,0,0,0.31678397098731315,-18.267153924187852,-40,-60,10,30,50,,,,,,,,,,,-20,-50,-35,-0.17716693691501126,0,0,0,-0.17716693691501126,1,0.12283306308498873,0.024589612865201615,0,1,0,0,27.47098841586566,29.238164705882372,29.238164705882372,26.74243319476118,26.81692417718693,0,0,0,0,24.846868840847783,26.14518823529411,26.14518823529411,26.090605342559577,26.748800203419503,0,0,0,0,26.54341284285866,27.570094117647074,27.570094117647074,26.39678397098731,27.664026794009597,0,0,0,0,1.1065671261976937,,,,,0.45639325885612886
1692279000,25.91,25.94,25.47,25.55,-29.512307203127236,-40,,,,30.827408890173064,24.654285406996127,,0,0,0,0,0,0,115,0,,,2,1,1,0,29826.700000000088,27.19512500000001,0,27.19512500000001,26.26772797305965,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,26.26772797305965,27.664026794009597,26.26772797305965,,1,1,0,0,26.26772797305965,0,26.26772797305965,0,0,-18.35462491961313,-0.27777601164685284,0,0,0,0,0,0,0.3277279730596481,-18.35462491961313,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.3,0,0,0,-0.3,1,-0.12283306308498873,-0.09824345021978712,0,1,0,0,27.47098841586566,29.238164705882372,29.238164705882372,26.74243319476118,26.81692417718693,0,0,0,0,24.663700572822492,25.996870588235296,25.996870588235296,25.810930116798815,26.748800203419503,0,0,0,0,26.54341284285866,27.570094117647074,27.570094117647074,26.26772797305965,27.664026794009597,0,0,0,0,1.1065671261976937,,,,,0.47912850857779066
1692293400,25.535,25.54,25.325,25.39,-30.76344988201997,-40,,,,30.825343707791987,24.631890423899492,,0,0,0,0,0,0,116,0,,,2,1,1,0,29826.700000000088,27.19512500000001,0,27.19512500000001,25.860390260698242,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.860390260698242,27.664026794009597,25.860390260698242,,0,0,0,0,25.860390260698242,0,25.860390260698242,1,0,-19.905034706389028,-1.2972370189336275,0,0,0,0,0,0,0.32039026069824483,-19.905034706389028,-40,-60,10,30,50,,,,,,,,,,,-20,-35,-30,-0.18,0,0,0,-0.18,1,0.12,0.02175654978021288,0,1,0,0,27.47098841586566,29.238164705882372,29.238164705882372,26.4690451094211,26.81692417718693,0,0,0,0,24.483272773089865,25.849258823529418,25.849258823529418,25.625648927239794,26.464600188889538,0,0,0,0,26.229243171135096,27.34131764705885,27.34131764705885,25.860390260698242,27.664026794009597,0,0,0,0,1.1065671261976937,,,,,0.44977176433232197
1692365400,25.13,25.445,25.1,25.39,-30.76344988201997,-40,,,,30.824560642611505,24.614610725375922,,0,0,0,0,0,0,117,0,,,2,1,1,0,29757.960000000083,27.19512500000001,0,27.19512500000001,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-19.968231960380244,-1.2972370189336275,0,0,0,0,0,0,0.32214809921979864,-19.968231960380244,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.3,0,0,0,-0.3,1,-0.12,-0.08576961380020509,0,1,0,0,27.47098841586566,29.238164705882372,29.238164705882372,26.4690451094211,26.81692417718693,0,0,0,0,24.299511176793658,25.69954117647059,25.69954117647059,25.567745432436954,26.464600188889538,0,0,0,0,26.229243171135096,27.34131764705885,27.34131764705885,25.7671480992198,27.664026794009597,0,0,0,0,1.1065671261976937,,,,,0.47965544857400433
1692379800,25.39,25.49,25.38,25.41,-30.05472102893485,-40,,,,30.822194111592573,24.59428743607291,,0,0,0,0,0,0,118,0,,,2,1,1,0,29757.960000000083,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-20.560685653112422,-3.012317355855131,0,0,0,0,0,0,0.30699466356124155,-20.560685653112422,-40,-60,10,30,50,,,,,,,,,,,-55,-35,-30,-0.12649886943752917,0,0,0,-0.12649886943752917,1,0.17350113056247082,0.17350113056247082,0,1,0,0,27.26649581088263,29.011317647058846,29.011317647058846,26.009113315891017,26.81692417718693,0,0,0,0,24.12624218187152,25.5565294117647,25.5565294117647,25.567745432436954,26.024985889683144,0,0,0,0,25.910272052915566,27.096211764705885,27.096211764705885,25.7671480992198,27.664026794009597,0,0,0,0,1.0890361169385039,,,,,0.45044028028667427
1692624600,25.46,25.62,25.35,25.6,-23.45960933892097,-40,,,,30.818959362755184,24.577089926219262,,0,0,0,0,0,0,119,0,,,2,1,1,0,29494.660000000087,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-20.560685653112422,-3.012317355855131,0,0,0,0,0,0,0.3043521875925815,-20.560685653112422,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.2108314490625486,0,0,0,-0.2108314490625486,1,-0.08433257962501944,-0.03366451214753735,0,1,0,0,27.26649581088263,29.011317647058846,29.011317647058846,26.009113315891017,26.81692417718693,0,0,0,0,24.005198093587516,25.448305882352955,25.448305882352955,25.567745432436954,26.024985889683144,0,0,0,0,25.910272052915566,27.096211764705885,27.096211764705885,25.7671480992198,27.664026794009597,0,0,0,0,1.0890361169385039,,,,,0.48055625881366365
1692639000,25.59,25.75,25.58,25.695,-20.339366833298357,-40,,,,30.81262748663745,24.557250297419717,,0,0,0,0,0,0,120,0,,,2,1,1,0,29494.660000000087,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-20.560685653112422,-3.012317355855131,0,0,0,0,0,0,0.29475560276454005,-20.560685653112422,-40,-60,10,30,50,,,,,,,,,,,-5,-20,-20,-0.2108314490625486,0,0,0,-0.2108314490625486,1,0,0.08916855093745138,0,0,0,0,27.26649581088263,29.011317647058846,29.011317647058846,26.009113315891017,26.81692417718693,0,0,0,0,23.915005504627697,25.3608705882353,25.3608705882353,25.567745432436954,26.024985889683144,0,0,0,0,25.64559200908515,26.88731764705882,26.88731764705882,25.7671480992198,27.664026794009597,0,0,0,0,1.0890361169385039,,,,,0.45852089908271304
1692711000,25.98,25.98,25.52,25.59,-21.766782582048265,-40,,,,30.80816053234906,24.54456738856449,,0,0,0,0,0,0,121,0,,,2,1,1,0,29404.840000000087,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,1,0,0,0,25.7671480992198,0,25.7671480992198,1,0,-20.560685653112422,-3.012317355855131,0,0,0,0,0,0,0.30655877399564435,-20.560685653112422,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-15,-0.2108314490625486,0,0,0,-0.2108314490625486,1,0,-0.030831449062548616,0,0,0,0,27.26649581088263,29.011317647058846,29.011317647058846,26.009113315891017,26.81692417718693,0,0,0,0,23.844282324392292,25.28409411764706,25.28409411764706,25.567745432436954,26.024985889683144,0,0,0,0,25.64559200908515,26.88731764705882,26.88731764705882,25.7671480992198,27.664026794009597,0,0,0,0,1.0890361169385039,,,,,0.488325943400643
1692725400,25.59,25.665,25.55,25.59,-21.76678258204828,-40,,,,30.80539322999682,24.5345889199443,,0,0,0,0,0,0,122,0,,,2,1,1,0,29404.840000000087,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-20.560685653112422,-3.012317355855131,0,0,0,0,0,0,0.29287600442452677,-20.560685653112422,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.2108314490625486,0,0,0,-0.2108314490625486,1,0,0.08916855093745138,0,0,0,0,27.078888485101828,28.80790588235296,28.80790588235296,26.009113315891017,26.81692417718693,0,0,0,0,23.798457058461832,25.222517647058837,25.222517647058837,25.567745432436954,26.024985889683144,0,0,0,0,25.381170898857075,26.67943529411766,26.67943529411766,25.7671480992198,27.664026794009597,0,0,0,0,1.0949206577231636,,,,,0.4363562884354655
1692797400,25.815,26.135,25.705,26.135,-5.646159248780428,-40,,,,30.800871649371643,24.52867847000737,,0,0,0,0,0,0,123,0,,,2,0,1,0,29302.520000000088,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-20.560685653112422,-3.012317355855131,0,0,0,0,0,0,0.3108848612513464,-20.560685653112422,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-15,-0.04980148688953067,0,0,0,-0.04980148688953067,1,0.16102996217301793,0.07669738254799849,0,1,0,0,27.078888485101828,28.80790588235296,28.80790588235296,26.009113315891017,26.81692417718693,0,0,0,0,23.807892558454313,25.20534117647059,25.20534117647059,25.8449743627963,26.024985889683144,0,0,0,0,25.381170898857075,26.67943529411766,26.67943529411766,25.7671480992198,27.664026794009597,0,0,0,0,1.0949206577231636,,,,,0.4850190338439467
1692811800,26.14,26.17,26.07,26.11,-6.132930772352353,-40,,,,30.795773554244125,24.523865395918637,,0,0,0,0,0,0,124,0,,,2,0,1,0,29302.520000000088,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-19.842722619838028,-3.012317355855131,0,0,0,0,0,0,0.29582165687625034,-19.842722619838028,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.03537528286130851,0,0,0,-0.03537528286130851,1,0.014426204028222159,0.1754561662012401,0,0,0,0,27.078888485101828,28.80790588235296,28.80790588235296,26.009113315891017,26.81692417718693,0,0,0,0,23.830807013634352,25.196317647058862,25.196317647058862,25.89711905116799,26.024985889683144,0,0,0,0,25.21025883014442,26.5388,26.5388,25.7671480992198,27.664026794009597,0,0,0,0,1.0949206577231636,,,,,0.43229883389041296
1692883800,26.39,26.39,25.79,25.895,-10.180318813510596,-40,,,,30.76277429489556,24.48657265254737,,0,0,0,0,0,0,125,0,,,2,1,1,0,29215.72000000009,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-19.842722619838028,-3.012317355855131,0,0,0,0,0,0,0.3175486813850897,-19.842722619838028,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-15,-0.058958804768847524,0,0,0,-0.058958804768847524,1,-0.023583521907539012,0.15187264429370106,0,0,0,0,27.078888485101828,28.80790588235296,28.80790588235296,26.009113315891017,26.81692417718693,0,0,0,0,23.799210905819496,25.153823529411795,25.153823529411795,25.89711905116799,26.024985889683144,0,0,0,0,25.21025883014442,26.5388,26.5388,25.7671480992198,27.664026794009597,0,0,0,0,1.0949206577231636,,,,,0.48545345391826306
1692898200,25.895,25.95,25.64,25.65,-14.23039067220678,-40,,,,30.750710126960207,24.461559426327327,,0,0,0,0,0,0,126,0,,,2,1,1,0,29215.72000000009,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,1,0,0,0,25.7671480992198,0,25.7671480992198,1,0,-19.078126864372948,-3.012317355855131,0,0,0,0,0,0,0.31700948985758315,-19.078126864372948,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-20,-0.058958804768847524,0,0,0,-0.058958804768847524,1,0,0.15187264429370106,0,0,0,0,26.909332268745796,28.635764705882362,28.635764705882362,26.009113315891017,26.81692417718693,0,0,0,0,23.742970143267954,25.09351764705884,25.09351764705884,25.89711905116799,26.024985889683144,0,0,0,0,25.024187758447745,26.38840000000002,26.38840000000002,25.7671480992198,27.664026794009597,0,0,0,0,1.0976761265278285,,,,,0.4327622900185562
1692970200,25.74,26,25.415,25.625,-14.625766933875596,-40,,,,30.746091368117206,24.45068849878499,,0,0,0,0,0,0,127,0,,,2,1,1,0,29129.060000000085,27.220725000000012,0,27.220725000000012,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-19.078126864372948,-3.012317355855131,0,0,0,0,0,0,0.3361516691534701,-19.078126864372948,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-15,-0.058958804768847524,0,0,0,-0.058958804768847524,1,0,0.15187264429370106,0,0,0,0,26.909332268745796,28.635764705882362,28.635764705882362,26.009113315891017,26.81692417718693,0,0,0,0,23.691917117241374,25.037058823529403,25.037058823529403,25.89711905116799,26.024985889683144,0,0,0,0,25.024187758447745,26.38840000000002,26.38840000000002,25.7671480992198,27.664026794009597,0,0,0,0,1.0976761265278285,,,,,0.47464109370826724
1692984600,25.62,25.87,25.59,25.775,-10.317749455092489,-40,,,,30.743569755874613,24.445727577363602,,0,0,0,0,0,0,128,0,,,2,1,1,0,29129.060000000085,27.24607500000001,0,27.24607500000001,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-17.79181661168182,-3.012317355855131,0,0,0,0,0,0,0.332140835642508,-17.79181661168182,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.058958804768847524,0,0,0,-0.058958804768847524,1,0,-0.00915731787931684,0,0,0,0,26.909332268745796,28.635764705882362,28.635764705882362,26.009113315891017,26.81692417718693,0,0,0,0,23.659936833490693,24.995952941176462,24.995952941176462,25.89711905116799,26.024985889683144,0,0,0,0,24.87293957722228,26.26148235294118,26.26148235294118,25.7671480992198,27.664026794009597,0,0,0,0,1.0976761265278285,,,,,0.4270517579211428
1693229400,26.09,26.16,25.88,26.16,-0.9329548386125381,-40,,,,30.74020189276701,24.442752678490308,,0,0,0,0,0,0,129,0,,,2,0,1,0,28880.920000000086,27.24607500000001,0,27.24607500000001,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-17.79181661168182,-3.012317355855131,0,0,0,0,0,0,0.33591649023947184,-17.79181661168182,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-15,-0.058958804768847524,0,0,0,-0.058958804768847524,1,0,-0.023583521907539,0,0,0,0,26.909332268745796,28.635764705882362,28.635764705882362,26.009113315891017,26.81692417718693,0,0,0,0,23.662920866393634,24.98503529411764,24.98503529411764,25.89711905116799,26.024985889683144,0,0,0,0,24.87293957722228,26.26148235294118,26.26148235294118,25.7671480992198,27.664026794009597,0,0,0,0,1.0976761265278285,,11.377665228207642,35.962832320137935,50.74097480382199,0.44386846400286806
1693243800,26.17,26.17,26.04,26.13,-1.5653391904997065,-40,,,,30.73556634717607,24.439175207456334,,0,0,0,0,0,0,130,0,,,2,0,1,0,28880.920000000086,27.24607500000001,0,27.24607500000001,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-17.79181661168182,-3.012317355855131,0,0,0,0,0,0,0.3212081695080812,-17.79181661168182,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-15,-0.058958804768847524,0,0,0,-0.058958804768847524,1,0,2.7755575615628914e-17,0,0,0,0,26.775127185192787,28.48334117647058,28.48334117647058,26.009113315891017,26.81692417718693,0,0,0,0,23.66793605414839,24.9757529411765,24.9757529411765,25.89711905116799,26.024985889683144,0,0,0,0,24.790524735763846,26.182305882352928,26.182305882352928,25.7671480992198,27.664026794009597,0,0,0,0,1.117480051650498,,,,,0.42658956112769
1693315800,26,26.61,25.9,26.595,7.564046513800491,-40,,,,30.729317296535523,24.437199745322257,,0,0,0,0,0,0,131,0,,,2,0,1,0,28799.640000000083,27.24607500000001,0,27.24607500000001,25.7671480992198,27.664026794009597,0,0,0,0,0,0,0,0,0,0,0,0,25.7671480992198,27.664026794009597,25.7671480992198,,0,0,0,0,25.7671480992198,0,25.7671480992198,0,0,-10.29181661168182,-3.012317355855131,0,0,0,0,0,0,0.3489790145432183,-10.29181661168182,-40,-60,10,30,50,,,,,,,,,,,10,10,-15,0.10382802872618443,0,0,0,0.10382802872618443,1,0.16278683349503195,0.16278683349503198,0,0,0,0,26.775127185192787,28.48334117647058,28.48334117647058,26.009113315891017,26.81692417718693,0,0,0,0,23.749650379700835,25.024482352941174,26.299314326181513,26.250162804895858,26.024985889683144,0,0,0,0,24.790524735763846,26.182305882352928,26.182305882352928,25.7671480992198,27.664026794009597,0,0,0,0,1.117480051650498,,,,,0.4978078796652539
